collision_index,collision_year,location_easting_osgr,location_northing_osgr,collision_severity,number_of_vehicles,number_of_casualties,day_of_week,local_authority_highway_current,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,collision_injury_based,hour_of_day,month,is_weekend,time_period,multi_vehicle
200614G036106,2006,1.0,1.0,3,0.5,1,6,E08000019,3,61,6,30,16,2,6,0,15.0,1,1,1,0,0,1,2,2.0,0,11,6,0,0,0
200614H019706,2006,1.0,1.0,3,0.5,1,6,E08000019,4,6388,6,30,13,2,6,0,0.0,1,1,1,0,0,1,1,2.0,0,15,4,0,1,0
200614G085506,2006,1.0,1.0,3,0.5,1,2,E08000019,3,621,6,30,13,2,6,0,15.0,1,1,1,0,0,1,2,2.0,0,16,10,0,1,0
200614H011406,2006,0.5360424028268511,1.0,3,0.5,1,3,E08000019,3,6102,6,30,13,4,6,0,0.0,1,1,2,0,0,2,2,2.0,0,7,4,0,0,0
200614D017906,2006,1.0,1.0,3,0.5,1,6,E08000019,4,6074,2,30,18,4,6,0,0.0,1,1,1,0,0,1,1,2.0,0,17,2,0,2,0
200614H163406,2006,1.0,1.0,3,0.5,1,5,E08000019,3,57,6,30,16,4,6,0,0.0,4,1,1,0,0,1,2,2.0,0,18,11,0,2,0
200614G119606,2006,1.0,1.0,2,0.5,1,3,E08000019,4,6200,6,30,0,4,0,-1,0.0,1,2,2,0,0,1,1,2.0,0,11,12,0,0,0
200614H110506,2006,1.0,0.8488372093023315,3,0.5,1,5,E08000019,3,621,6,30,16,2,4,6068,0.0,1,1,1,0,0,1,1,2.0,0,16,9,0,1,0
200614H075706,2006,1.0,1.0,3,0.5,1,4,E08000019,3,625,6,30,13,4,6,0,0.0,1,1,1,0,0,1,2,2.0,0,8,7,0,0,0
200614H070106,2006,1.0,1.0,3,0.5,1,7,E08000019,5,0,6,30,13,4,6,0,0.0,4,1,1,0,0,1,2,2.0,0,23,7,1,3,0
200614F033606,2006,1.0,1.0,3,0.5,1,4,E08000019,3,61,3,30,13,2,6,0,0.0,1,2,2,0,0,1,1,2.0,0,9,3,0,0,0
200614H180606,2006,1.0,1.0,3,0.5,1,4,E08000019,4,6079,6,30,0,4,0,-1,0.0,4,1,1,4,13,1,2,2.0,0,17,11,0,2,0
200614H187206,2006,1.0,1.0,3,0.5,1,2,E08000019,1,1,3,70,0,4,6,0,0.0,6,1,1,0,0,2,1,1.0,0,4,12,0,3,0
200614G024506,2006,1.0,1.0,3,0.5,1,6,E08000019,3,6135,2,30,13,2,6,0,14.0,1,1,2,0,0,1,2,2.0,0,11,5,0,0,0
200614D011506,2006,1.0,1.0,3,0.5,1,2,E08000019,3,57,3,40,13,2,3,61,0.0,4,1,1,0,0,1,1,2.0,0,20,1,0,2,0
200614H060906,2006,1.0,1.0,3,0.5,1,6,E08000019,4,6079,9,30,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,13,6,0,1,0
200614H148406,2006,1.0,1.0,3,0.5,1,6,E08000019,5,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,2,2.0,0,9,10,0,0,0
200614G029206,2006,1.0,1.0,3,0.5,1,3,E08000019,3,61,6,30,19,4,4,6070,0.0,1,1,1,4,13,1,2,2.0,0,10,5,0,0,0
200614H187406,2006,0.8583038869257962,1.0,2,0.5,1,4,E08000019,3,57,6,30,13,4,6,0,0.0,4,5,2,0,0,1,1,2.0,0,6,12,0,0,0
200614H113906,2006,1.0,1.0,3,0.5,1,7,E08000019,1,1,3,70,0,4,0,-1,0.0,1,1,2,0,0,2,1,1.0,0,16,8,1,1,0
200614F021506,2006,0.7876325088339229,1.0,3,0.5,1,3,E08000019,5,0,6,30,13,4,6,0,0.0,4,1,1,0,0,1,2,2.0,0,18,2,0,2,0
200614H000106,2006,1.0,1.0,3,0.5,1,2,E08000019,5,0,6,30,0,4,0,-1,0.0,4,8,2,0,0,1,1,2.0,0,21,2,0,3,0
200614H147406,2006,1.0,1.0,3,0.5,1,6,E08000019,3,621,6,30,13,4,6,0,14.0,1,1,2,0,0,1,2,2.0,0,11,10,0,0,0
200614H047706,2006,1.0,1.0,3,0.5,1,5,E08000019,4,6079,6,30,13,4,6,0,14.0,1,1,1,0,0,1,1,2.0,0,16,6,0,1,0
200614G123706,2006,1.0,1.0,3,0.5,1,4,E08000019,3,57,3,60,0,4,0,-1,0.0,4,1,1,0,0,1,2,2.0,0,18,11,0,2,0
200514F151705,2005,1.0,1.0,3,0.5,1,7,E08000019,4,6079,6,30,13,4,6,0,14.0,1,2,2,0,0,1,1,2.0,0,15,11,1,1,0
200514E128505,2005,1.0,1.0,3,0.5,1,5,E08000019,6,0,1,30,0,4,6,0,0.0,1,1,2,0,0,2,1,2.0,0,14,12,0,1,0
200514D148605,2005,1.0,1.0,3,0.5,1,2,E08000019,3,57,6,30,13,4,6,0,0.0,1,1,1,0,0,1,2,2.0,0,16,10,0,1,0
200514D126605,2005,1.0,1.0,3,0.5,1,5,E08000019,4,6086,1,40,0,4,4,6086,13.0,1,2,2,0,0,1,2,2.0,0,16,9,0,1,0
200514E043005,2005,1.0,1.0,3,0.5,1,4,E08000019,5,0,6,30,13,4,6,0,13.0,1,1,1,0,0,1,1,2.0,0,17,5,0,2,0
200514F143305,2005,0.3070671378091845,1.0,3,0.5,1,2,E08000019,3,6102,6,40,0,4,0,-1,0.0,1,1,2,0,0,2,1,2.0,0,8,11,0,0,0
200514E009305,2005,1.0,1.0,3,0.5,1,1,E08000019,5,0,6,30,13,4,6,0,0.0,4,1,2,0,0,1,1,2.0,0,21,1,1,3,0
200514E027205,2005,1.0,0.992600422832993,3,0.5,1,4,E08000019,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,17,1,1,2.0,0,13,3,0,1,0
200514E006805,2005,1.0,1.0,3,0.5,1,5,E08000019,5,0,6,30,13,4,5,0,0.0,1,1,2,0,0,1,1,2.0,0,7,1,0,0,0
200514F160905,2005,1.0,1.0,3,0.5,1,2,E08000019,4,6069,6,30,0,4,0,-1,0.0,1,2,2,0,0,1,1,2.0,0,10,10,0,0,0
200514D118805,2005,1.0,1.0,2,0.5,1,7,E08000019,6,0,3,30,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,15,9,1,1,0
200514F137805,2005,1.0,1.0,3,0.5,1,6,E08000019,3,6135,6,30,0,4,0,-1,0.0,1,4,1,0,0,1,2,2.0,0,14,11,0,1,0
200514D126105,2005,1.0,1.0,3,0.5,1,3,E08000019,3,6102,3,40,13,2,6,0,0.0,4,1,1,0,0,1,1,2.0,0,23,9,0,3,0
200514E026505,2005,1.0,1.0,3,0.5,1,5,E08000019,3,61,6,30,13,4,6,0,0.0,1,1,1,0,0,1,2,2.0,0,14,3,0,1,0
200514F032905,2005,1.0,1.0,3,0.5,1,7,E08000019,6,0,6,30,13,4,6,0,0.0,4,1,1,0,0,1,2,2.0,0,19,3,1,2,0
200514E083905,2005,1.0,1.0,3,0.5,1,1,E08000019,4,6054,2,40,0,4,0,-1,15.0,1,1,1,0,0,1,1,2.0,0,16,8,1,1,0
200514E040705,2005,1.0,1.0,3,0.5,1,5,E08000019,4,6064,6,30,13,4,6,0,0.0,1,2,2,0,0,2,1,2.0,0,7,4,0,0,0
200514D111605,2005,1.0,1.0,3,0.5,1,3,E08000019,3,61,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,18,8,0,2,0
200514D151505,2005,1.0,1.0,2,0.5,1,1,E08000019,3,6135,6,30,0,4,0,-1,0.0,4,1,2,0,0,1,1,2.0,0,0,11,1,3,0
200514E005505,2005,1.0,1.0,3,0.5,1,7,E08000019,5,0,6,30,13,4,6,0,0.0,4,2,2,0,0,1,2,2.0,0,9,1,1,0,0
200514E089405,2005,1.0,1.0,3,0.5,1,4,E08000019,6,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,2,2.0,0,17,9,0,2,0
200514F038605,2005,0.0,1.0,2,0.5,1,7,E08000019,3,57,6,60,0,4,0,-1,0.0,6,1,1,0,0,2,1,2.0,0,5,4,1,3,0
200514F109205,2005,1.0,1.0,3,0.5,1,1,E08000019,3,57,1,30,0,4,3,61,0.0,1,1,1,0,0,1,2,2.0,0,8,9,1,0,0
200514D114505,2005,1.0,1.0,3,0.5,1,4,E08000019,6,0,6,30,13,4,6,0,0.0,1,5,2,0,0,1,1,2.0,0,8,8,0,0,0
200514F122605,2005,1.0,1.0,3,0.5,1,3,E08000019,4,6069,6,30,16,2,3,61,15.0,1,1,1,0,0,1,2,2.0,0,16,10,0,1,0
200514D170205,2005,1.0,1.0,3,0.5,1,3,E08000019,3,61,3,30,16,2,6,0,14.0,4,1,2,0,0,1,1,2.0,0,17,11,0,2,0
200514E082705,2005,1.0,0.9460887949260126,3,0.5,1,4,E08000019,6,0,6,30,13,4,6,0,0.0,1,2,2,0,0,1,1,2.0,0,12,8,0,1,0
200514F083705,2005,1.0,1.0,3,0.5,1,7,E08000019,5,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,1,2.0,0,16,7,1,1,0
200514E061005,2005,1.0,1.0,3,0.5,1,4,E08000019,4,6388,6,30,13,4,6,0,0.0,1,1,1,0,0,1,2,2.0,0,16,6,0,1,0
200514F058205,2005,1.0,1.0,3,0.5,1,7,E08000019,3,57,6,30,17,2,3,57,0.0,1,1,1,0,0,1,2,2.0,0,2,5,1,3,0
200514E016505,2005,1.0,1.0,3,0.5,1,6,E08000019,6,0,6,30,0,4,0,-1,0.0,4,9,2,0,0,1,2,2.0,0,20,2,0,2,0
200514D025505,2005,1.0,1.0,3,0.5,1,3,E08000019,3,61,2,30,16,2,6,0,0.0,4,1,1,0,0,1,2,2.0,0,18,2,0,2,0
200514D067205,2005,1.0,1.0,3,0.5,1,1,E08000019,3,6178,1,30,0,4,6,0,0.0,1,1,1,0,0,1,2,2.0,0,14,5,1,1,0
200514F140905,2005,1.0,1.0,3,0.5,1,3,E08000019,3,61,3,40,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,10,11,0,0,0
200514F000905,2005,0.7734982332155482,1.0,3,0.5,1,7,E08000019,6,0,6,30,13,4,6,0,0.0,1,9,2,0,0,1,2,2.0,0,13,1,1,1,0
200514F033205,2005,1.0,1.0,2,0.5,1,4,E08000019,6,0,6,30,0,4,0,-1,0.0,4,1,2,0,0,1,1,2.0,0,2,3,0,3,0
200514E050105,2005,1.0,1.0,3,0.5,1,5,E08000019,3,625,1,30,0,4,3,61,0.0,1,1,1,0,0,1,1,2.0,0,9,5,0,0,0
200514E064405,2005,1.0,1.0,3,0.5,1,2,E08000019,5,0,6,30,13,4,6,0,0.0,1,2,2,0,0,1,1,2.0,0,13,7,0,1,0
200514E112305,2005,1.0,1.0,3,0.5,1,6,E08000019,6,0,6,30,13,4,6,0,0.0,4,1,1,0,0,1,1,2.0,0,17,11,0,2,0
200514F050505,2005,1.0,1.0,3,0.5,1,1,E08000019,5,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,1,2.0,0,17,5,1,2,0
200514F017405,2005,1.0,1.0,3,0.5,1,7,E08000019,6,0,6,30,0,4,0,-1,0.0,4,8,2,0,0,1,1,2.0,0,18,2,1,2,0
200514F045705,2005,1.0,1.0,3,0.5,1,7,E08000019,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,14,4,1,1,0
200514D026805,2005,1.0,1.0,3,0.5,1,6,E08000018,3,6109,1,30,0,2,3,6109,0.0,4,1,2,2,11,1,1,2.0,0,23,2,0,3,0
200514D187305,2005,1.0,1.0,3,0.5,1,5,E08000019,4,6065,6,30,13,4,6,0,0.0,1,8,2,0,0,1,1,2.0,0,11,12,0,0,0
200514D016705,2005,1.0,1.0,3,0.5,1,7,E08000019,1,1,3,70,0,4,0,-1,0.0,6,1,1,0,0,2,1,1.0,0,17,2,1,2,0
200514E123405,2005,1.0,1.0,1,0.5,1,4,E08000019,6,0,3,30,17,4,6,0,17.0,1,1,2,0,0,1,1,2.0,0,9,12,0,0,0
200514D169505,2005,1.0,1.0,3,0.5,1,7,E08000019,3,6102,6,30,0,4,0,-1,0.0,7,2,2,0,0,1,2,2.0,0,16,12,1,1,0
200514F124905,2005,1.0,1.0,3,0.5,1,2,E08000019,6,0,6,30,13,4,6,0,0.0,1,1,2,0,0,1,2,2.0,0,16,10,0,1,0
200514D022905,2005,1.0,1.0,3,0.5,1,7,E08000019,3,57,3,40,0,2,6,0,0.0,4,2,2,0,0,1,1,2.0,0,22,2,1,3,0
200514D160705,2005,1.0,1.0,2,0.5,1,6,E08000019,3,6135,6,30,16,2,6,0,14.0,4,1,1,0,0,1,1,2.0,0,19,11,0,2,0
200514E116405,2005,1.0,1.0,3,0.5,1,5,E08000019,3,625,3,30,13,4,6,0,14.0,4,2,2,0,0,1,1,2.0,0,19,12,0,2,0
200514F036605,2005,1.0,1.0,3,0.5,1,2,E08000019,3,6135,6,30,13,4,6,0,0.0,1,1,1,0,0,1,2,2.0,0,8,3,0,0,0
200514E057105,2005,1.0,1.0,3,0.5,1,4,E08000019,3,621,3,40,13,4,6,0,0.0,1,1,1,0,0,1,2,2.0,0,16,6,0,1,0
200514F036305,2005,1.0,1.0,3,0.5,1,1,E08000019,4,6074,2,30,13,3,6,0,0.0,4,2,2,0,0,1,2,2.0,0,18,3,1,2,0
200514D010505,2005,1.0,1.0,3,0.5,1,7,E08000019,3,6178,6,30,0,4,0,-1,14.0,4,1,1,0,0,1,1,2.0,0,18,1,1,2,0
200514D019305,2005,1.0,1.0,3,0.5,1,2,E08000019,1,1,3,70,0,4,0,-1,0.0,6,1,1,0,0,1,1,1.0,0,17,1,0,2,0
200514E111905,2005,1.0,0.6141649048625908,3,0.5,1,1,E08000019,3,6135,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,2,2.0,0,15,11,1,1,0
200514E030605,2005,1.0,1.0,3,0.5,1,3,E08000019,5,0,6,30,13,4,5,0,14.0,1,1,1,0,0,1,1,2.0,0,14,3,0,1,0
200514D094305,2005,1.0,1.0,3,0.5,1,7,E08000019,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,15,7,1,1,0
200514D122205,2005,1.0,1.0,3,0.5,1,3,E08000019,3,6135,3,30,0,4,0,-1,0.0,1,9,1,0,0,1,2,2.0,0,10,9,0,0,0
200514F059505,2005,1.0,1.0,2,0.5,1,3,E08000019,5,0,6,60,0,4,0,-1,0.0,1,1,1,6,14,2,1,2.0,0,12,5,0,1,0
200514E020405,2005,1.0,1.0,3,0.5,1,2,E08000019,3,6135,3,30,0,4,0,-1,0.0,1,1,1,0,0,1,2,2.0,0,9,2,0,0,0
200514E056605,2005,1.0,1.0,3,0.5,1,3,E08000019,5,0,6,30,13,2,6,0,0.0,1,1,1,0,0,1,2,2.0,0,10,6,0,0,0
200514D041705,2005,1.0,1.0,3,0.5,1,2,E08000019,4,6200,3,30,13,4,6,0,0.0,1,1,1,0,0,1,1,2.0,0,16,3,0,1,0
200514F040705,2005,0.8667844522968124,1.0,3,0.5,1,2,E08000019,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,17,1,1,2.0,0,16,4,0,1,0
200514D042805,2005,1.0,1.0,3,0.5,1,5,E08000019,6,0,6,30,16,4,6,0,14.0,4,1,2,0,0,1,1,2.0,0,18,3,0,2,0
200514E081605,2005,1.0,1.0,3,0.5,1,6,E08000019,6,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,2,2.0,0,15,8,0,1,0
200514E105605,2005,1.0,1.0,2,0.5,1,5,E08000019,3,621,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,2,2.0,0,20,7,0,2,0
200514D055405,2005,1.0,1.0,2,0.5,1,4,E08000019,4,6085,6,30,0,4,0,-1,0.0,1,2,2,0,0,1,1,2.0,0,15,4,0,1,0
200514D186505,2005,1.0,1.0,3,0.5,1,2,E08000019,4,6200,3,30,13,4,6,0,0.0,4,1,1,0,0,1,2,2.0,0,17,12,0,2,0
200514D040505,2005,1.0,1.0,3,0.5,1,5,E08000019,3,6135,6,30,17,2,6,0,0.0,4,1,1,0,0,1,2,2.0,0,19,3,0,2,0
200514E118005,2005,1.0,1.0,3,0.5,1,2,E08000019,4,6064,6,30,13,4,6,0,0.0,1,1,1,0,0,1,2,2.0,0,11,11,0,0,0
200514D050005,2005,1.0,1.0,3,0.5,1,6,E08000019,5,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,1,2.0,0,10,4,0,0,0
200514D178905,2005,1.0,1.0,3,0.5,1,6,E08000019,4,6086,6,30,0,4,0,-1,13.0,1,1,1,0,0,1,2,2.0,0,9,12,0,0,0
200514D043405,2005,1.0,1.0,3,0.5,1,4,E08000019,3,6102,3,30,13,4,6,0,0.0,1,1,1,0,0,1,2,2.0,0,8,3,0,0,0
200514F062305,2005,1.0,1.0,2,0.5,1,5,E08000019,5,0,6,30,17,4,6,0,0.0,1,1,1,0,0,1,1,2.0,0,18,5,0,2,0
200514D032705,2005,1.0,1.0,3,0.5,1,7,E08000019,3,57,3,50,0,4,0,-1,0.0,1,1,2,0,0,1,1,2.0,0,16,3,1,1,0
200514D169605,2005,1.0,1.0,3,0.5,1,6,E08000019,6,0,2,30,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,10,11,0,0,0
200514F064205,2005,1.0,1.0,3,0.5,1,3,E08000019,5,0,1,30,0,4,6,0,0.0,1,1,1,0,0,1,1,2.0,0,9,5,0,0,0
200514D116505,2005,1.0,1.0,3,0.5,1,2,E08000019,3,57,1,40,0,4,3,630,0.0,5,1,1,0,0,2,1,2.0,0,15,8,0,1,0
200514D100605,2005,1.0,1.0,2,0.5,1,6,E08000019,4,6200,3,30,0,4,0,-1,14.0,1,1,1,0,0,1,1,2.0,0,8,7,0,0,0
200514D166905,2005,1.0,1.0,3,0.5,1,4,E08000019,1,1,3,70,0,2,6,0,0.0,1,9,1,0,0,1,2,1.0,0,9,11,0,0,0
200514D138705,2005,1.0,1.0,3,0.5,1,6,E08000019,3,6102,3,40,17,2,6,0,14.0,1,1,1,0,0,1,2,2.0,0,18,10,0,2,0
200514E000805,2005,1.0,1.0,1,0.5,1,4,E08000019,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,10,1,0,0,0
200514D037205,2005,1.0,1.0,3,0.5,1,1,E08000019,4,6065,6,30,17,4,6,0,0.0,4,1,1,0,0,2,1,2.0,0,22,3,1,3,0
200514F053205,2005,1.0,1.0,3,0.5,1,6,E08000019,3,6101,6,30,13,2,6,0,15.0,1,1,1,0,0,1,1,2.0,0,12,5,0,1,0
200514D141705,2005,1.0,1.0,3,0.5,1,4,E08000019,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,2,2.0,0,13,10,0,1,0
200514D138905,2005,1.0,1.0,3,0.5,1,6,E08000019,4,6086,6,30,13,4,6,0,0.0,1,1,1,0,0,1,2,2.0,0,12,10,0,1,0
200514E091705,2005,1.0,1.0,3,0.5,1,3,E08000019,4,6054,2,30,13,4,3,6102,0.0,1,1,1,0,0,1,2,2.0,0,13,9,0,1,0
200514F142705,2005,1.0,1.0,3,0.5,1,4,E08000019,5,0,6,30,19,4,6,0,0.0,1,8,4,0,0,1,1,2.0,0,9,11,0,0,0
200514E090705,2005,1.0,1.0,3,0.5,1,7,E08000019,3,621,6,30,16,2,5,0,0.0,1,1,1,3,12,1,1,2.0,0,17,9,1,2,0
200514F048505,2005,1.0,1.0,3,0.5,1,3,E08000019,3,57,6,30,19,4,6,0,0.0,1,1,2,0,0,1,1,2.0,0,17,4,0,2,0
200514E040605,2005,1.0,0.7917547568710432,3,0.5,1,7,E08000019,3,61,6,30,0,4,0,-1,0.0,4,9,1,0,0,1,2,2.0,0,22,3,1,3,0
200514F063205,2005,0.1657243816254379,1.0,3,0.5,1,1,E08000019,5,0,6,40,13,4,6,0,0.0,1,1,1,0,0,1,1,2.0,0,10,5,1,0,0
200514F088205,2005,0.6491166077738484,1.0,3,0.5,1,2,E08000019,6,0,6,30,13,4,4,6076,0.0,1,1,1,0,0,1,1,2.0,0,6,5,0,0,0
200514D163405,2005,1.0,1.0,3,0.5,1,1,E08000019,3,61,3,30,0,3,6,0,0.0,4,1,2,0,0,1,1,2.0,0,17,11,1,2,0
200514F045505,2005,1.0,1.0,3,0.5,1,2,E08000019,6,0,6,30,0,4,0,-1,0.0,1,2,2,0,0,1,2,2.0,0,11,4,0,0,0
200514F082205,2005,1.0,1.0,3,0.5,1,5,E08000019,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,13,7,0,1,0
200514D054905,2005,1.0,1.0,3,0.5,1,5,E08000019,6,0,6,30,0,4,0,-1,0.0,4,1,1,0,17,1,1,2.0,0,22,1,0,3,0
200514E070305,2005,1.0,1.0,2,0.5,1,6,E08000019,6,0,3,30,0,4,0,-1,0.0,4,1,1,0,0,1,1,2.0,0,22,7,0,3,0
200514D101105,2005,1.0,1.0,3,0.5,1,5,E08000019,4,6200,1,30,0,4,6,0,0.0,1,1,1,0,0,1,1,2.0,0,12,7,0,1,0
200514F031705,2005,1.0,1.0,3,0.5,1,3,E08000019,3,61,3,30,0,4,0,-1,0.0,4,1,2,0,0,1,1,2.0,0,17,2,0,2,0
200514D119405,2005,1.0,1.0,3,0.5,1,3,E08000019,3,631,1,30,0,2,3,631,0.0,1,1,1,0,0,1,1,2.0,0,13,9,0,1,0
200514D116605,2005,1.0,1.0,3,0.5,1,2,E08000019,3,6135,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,14,8,0,1,0
200514D013205,2005,1.0,1.0,3,0.5,1,1,E08000019,6,0,6,30,13,4,6,0,0.0,4,1,2,0,0,1,1,2.0,0,17,1,1,2,0
200514D048605,2005,1.0,1.0,3,0.5,1,3,E08000019,6,0,6,30,0,4,0,-1,0.0,1,1,2,0,17,1,1,2.0,0,14,4,0,1,0
200514D042705,2005,1.0,1.0,3,0.5,1,5,E08000019,3,61,3,30,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,12,3,0,1,0
200514D157105,2005,1.0,1.0,3,0.5,1,4,E08000019,6,0,6,30,13,4,5,0,0.0,1,8,2,0,0,1,1,2.0,0,15,11,0,1,0
200514E000505,2005,1.0,0.5063424947145876,3,0.5,1,3,E08000019,6,0,9,30,0,4,0,-1,0.0,4,1,2,0,0,1,1,2.0,0,17,1,0,2,0
200514D157805,2005,1.0,1.0,3,0.5,1,2,E08000019,6,0,6,30,19,4,6,0,0.0,4,1,1,0,0,1,1,2.0,0,20,11,0,2,0
200514D108205,2005,1.0,1.0,2,0.5,1,6,E08000019,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,18,8,0,2,0
200514F118405,2005,1.0,1.0,3,0.5,1,7,E08000019,6,0,6,30,13,4,6,0,0.0,1,2,2,0,0,1,2,2.0,0,14,10,1,1,0
200514D117905,2005,1.0,1.0,3,0.5,1,5,E08000019,1,1,3,70,0,4,0,-1,0.0,1,1,1,0,0,2,1,1.0,0,8,9,0,0,0
200514D057405,2005,1.0,1.0,3,0.5,1,2,E08000019,6,0,6,30,19,3,6,0,0.0,1,8,1,0,0,1,1,2.0,0,16,4,0,1,0
200514E103905,2005,1.0,0.8467230443974643,2,0.5,1,5,E08000019,3,621,6,30,16,2,4,6068,0.0,4,5,2,0,0,1,1,2.0,0,16,11,0,1,0
200514D073805,2005,1.0,1.0,3,0.5,1,1,E08000019,4,6086,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,19,5,1,2,0
200514D110805,2005,1.0,1.0,3,0.5,1,7,E08000019,5,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,17,8,1,2,0
200514D140805,2005,1.0,1.0,3,0.5,1,5,E08000019,4,6086,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,2,2.0,0,14,9,0,1,0
200514E110205,2005,1.0,0.8276955602537015,3,0.5,1,4,E08000019,4,6068,6,40,13,4,6,0,0.0,1,9,2,0,0,1,2,2.0,0,8,11,0,0,0
200514E111105,2005,1.0,1.0,3,0.5,1,6,E08000019,3,6135,6,30,13,4,5,0,0.0,1,1,1,0,0,1,2,2.0,0,10,11,0,0,0
200514D186605,2005,1.0,1.0,3,0.5,1,3,E08000019,6,0,6,30,0,4,0,-1,0.0,4,2,2,0,0,1,2,2.0,0,21,12,0,3,0
200514D077705,2005,1.0,1.0,3,0.5,1,6,E08000019,3,61,2,30,17,2,6,0,14.0,4,1,1,0,0,1,1,2.0,0,23,6,0,3,0
200514F016705,2005,1.0,1.0,3,0.5,1,4,E08000019,5,0,6,30,0,4,0,-1,0.0,4,1,1,0,0,1,2,2.0,0,17,2,0,2,0
200514F036205,2005,1.0,1.0,3,0.5,1,3,E08000019,4,6069,6,30,13,4,6,0,13.0,1,2,2,0,0,1,1,2.0,0,8,3,0,0,0
200514D142805,2005,1.0,1.0,3,0.5,1,6,E08000019,3,621,6,30,19,4,6,0,14.0,1,2,2,0,0,1,1,2.0,0,15,10,0,1,0
200514D007305,2005,1.0,1.0,3,0.5,1,5,E08000019,6,0,9,30,0,4,0,-1,0.0,1,2,2,0,0,1,2,2.0,0,10,1,0,0,0
200514D049005,2005,1.0,1.0,3,0.5,1,2,E08000019,6,0,6,30,13,4,6,0,0.0,5,1,1,3,12,1,1,2.0,0,19,3,0,2,0
200514E009705,2005,1.0,0.9883720930232585,3,0.5,1,1,E08000019,5,0,6,40,13,4,6,0,0.0,1,1,2,0,0,1,1,2.0,0,16,1,1,1,0
200514E119505,2005,1.0,1.0,3,0.5,1,5,E08000019,4,6066,6,30,13,4,6,0,0.0,4,1,2,0,0,1,1,2.0,0,17,12,0,2,0
200514F155005,2005,0.9459363957597162,1.0,3,0.5,1,1,E08000019,6,0,6,30,16,4,6,0,0.0,1,1,1,0,0,1,1,2.0,0,10,12,1,0,0
200514F075605,2005,1.0,1.0,3,0.5,1,5,E08000019,3,61,6,30,19,4,6,0,0.0,1,1,1,0,0,1,1,2.0,0,14,6,0,1,0
200514F094505,2005,1.0,1.0,2,0.5,1,4,E08000019,5,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,18,8,0,2,0
200514F134205,2005,1.0,1.0,3,0.5,1,2,E08000019,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,2,2.0,0,13,11,0,1,0
200514F033605,2005,1.0,1.0,3,0.5,1,5,E08000019,3,61,3,30,13,2,6,0,0.0,4,1,1,0,0,1,1,2.0,0,0,3,0,3,0
200514E084805,2005,1.0,1.0,3,0.5,1,1,E08000019,3,625,1,30,0,4,6,0,0.0,4,1,2,0,0,1,1,2.0,0,0,9,1,3,0
200514D036705,2005,1.0,1.0,3,0.5,1,1,E08000019,3,6135,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,2,2.0,0,12,3,1,1,0
200514E042605,2005,1.0,1.0,2,0.5,1,6,E08000019,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,1,2.0,0,17,5,0,2,0
200514D134705,2005,1.0,1.0,3,0.5,1,7,E08000019,3,61,6,40,13,2,6,0,14.0,1,1,1,0,0,1,1,2.0,0,16,10,1,1,0
200514D075705,2005,1.0,1.0,3,0.5,1,4,E08000019,3,6178,6,30,13,4,6,0,0.0,1,2,2,0,0,1,1,2.0,0,8,6,0,0,0
200514E002905,2005,1.0,1.0,2,0.5,1,4,E08000019,3,6135,6,30,13,4,6,0,14.0,1,4,2,0,0,1,1,2.0,0,9,1,0,0,0
